company;job_description;rating;min_salary;max_salary;median_salary;currency;frequency;city
Reply;Data Scientist;3.9;63000;68000;66000;EUR;yearly;Berlin
Yagora;Data Scientist;4;62000;68000;65000;EUR;yearly;Berlin
FintechDB;Data Scientist;-0.10000000149011612;29000;31000;30000;EUR;yearly;Berlin
Ottobock;Data Scientist;3.6;73000;79000;76000;EUR;yearly;Berlin
Zolon Tech;Data Scientist;4;67000;73000;70000;EUR;yearly;Berlin
21st Real Estate;Data Scientist;3;45000;48000;46000;EUR;yearly;Berlin
Apple;Data Scientist;4.1;134000;144000;139000;EUR;yearly;Berlin
ENERGY4U;Data Scientist;4.4;3000;3000;3000;EUR;monthly;Berlin
Verivox;Data Scientist;3.7;77000;83000;80000;EUR;yearly;Berlin
Labforward;Data Scientist;3.1;48000;52000;50000;EUR;yearly;Berlin
Samsung Electronics;Data Scientist;3.7;5000;5000;5000;EUR;monthly;Berlin
Microsoft;Data Scientist;4.2;5000;5000;5000;EUR;monthly;Berlin
FactoryPal;Data Scientist;2.9;70000;76000;73000;EUR;yearly;Berlin
LifeBonus Gesundheitsmanagement;Data Scientist;4.5;77000;83000;80000;EUR;yearly;Berlin
eze.network;Data Scientist;4;54000;58000;56000;EUR;yearly;Berlin
RK;Data Scientist;3.1;82000;89000;85000;EUR;yearly;Berlin
powercloud;Data Scientist;3.7;72000;79000;75000;EUR;yearly;Berlin
Entelect;Data Scientist;4.5;3000;3000;3000;EUR;monthly;Berlin
Bolt;Data Scientist;3.9;84000;92000;88000;EUR;yearly;Berlin
DHL;Data Scientist;3.8;59000;64000;62000;EUR;yearly;Berlin
NET CHECK;Data Scientist;3.6;64000;69000;66000;EUR;yearly;Berlin
Google;Data Scientist;4.3;48000;52000;50000;EUR;yearly;Berlin
RadioShack;Data Scientist;3.7;63000;68000;65000;EUR;yearly;Berlin
The Mobility House;Data Scientist;4.4;15;17;16;EUR;hourly;Berlin
Bosch;Data Scientist;4.1;77000;83000;80000;EUR;yearly;Berlin
Spoke (Germany);Data Scientist;4.1;58000;62000;60000;EUR;yearly;Berlin
Berlin Brands Group;Data Scientist;2.6;966;1000;1000;EUR;monthly;Berlin
enpact;Data Scientist;4.3;53000;57000;55000;EUR;yearly;Berlin
DWS Group;Data Scientist;3.6;91000;99000;95000;EUR;yearly;Berlin
inovex;Data Scientist;4.5;77000;83000;80000;EUR;yearly;Berlin
Freelancer;Data Scientist;4.2;4000;5000;4000;EUR;monthly;Berlin
Jass;Data Scientist;3.9;68000;73000;70000;EUR;yearly;Berlin
McMakler GmbH;Data Scientist;3.2;53000;57000;55000;EUR;yearly;Berlin
INURU;Data Scientist;2.6;38000;42000;40000;EUR;yearly;Berlin
Theia Finance Labs;Data Scientist;4;52000;57000;55000;EUR;yearly;Berlin
Ottobock;Data Scientist;3.6;15;17;16;EUR;hourly;Berlin
Machine Xchange Coin;Data Scientist;4;57000;62000;60000;EUR;yearly;Berlin
Hitachi Vantara;Data Scientist;3.6;58000;62000;60000;EUR;yearly;Berlin
sonnen;Data Scientist;3.5;70000;74000;72000;EUR;yearly;Berlin
XYZ;Data Scientist;3.7;50000;54000;52000;EUR;yearly;Berlin
Delivery Hero;Data Scientist;3.3;54000;58000;56000;EUR;yearly;Berlin
Yango (Australia);Data Scientist;4;48000;52000;50000;EUR;yearly;Berlin
K - New Media;Data Scientist;3.2;53000;57000;55000;EUR;yearly;Berlin
d-fine;Data Scientist;4.6;64000;69000;66000;EUR;yearly;Berlin
ZDF;Data Scientist;3.8;72000;78000;75000;EUR;yearly;Berlin
Agentur für Arbeit Jena;Data Scientist;4.1;2000;2000;2000;EUR;monthly;Berlin
Fayetteville State University;Data Scientist;3.8;75000;81000;78000;EUR;yearly;Berlin
MEDIAN Kliniken;Data Scientist;2.5;67000;72000;70000;EUR;yearly;Berlin
Circ;Data Scientist;3.7;58000;62000;60000;EUR;yearly;Berlin
cerema;Data Scientist;3.7;625;678;651;EUR;monthly;Berlin
Helmholtz-Zentrum Berlin;Data Scientist;4;56000;60000;58000;EUR;yearly;Berlin
Zahlen Solutions;Data Scientist;-0.10000000149011612;48000;52000;50000;EUR;yearly;Berlin
Talenthouse;Data Scientist;2;63000;67000;65000;EUR;yearly;Berlin
Expath;Data Scientist;3.9;27000;29000;28000;EUR;yearly;Berlin
Bundesministerium Für Arbeit Und Soziales;Data Scientist;3.6;70000;77000;74000;EUR;yearly;Berlin
saracus consulting;Data Scientist;4.2;53000;57000;55000;EUR;yearly;Berlin
Cision;Data Scientist;3;53000;57000;55000;EUR;yearly;Berlin
Knowtrex;Data Scientist;3.5;58000;62000;60000;EUR;yearly;Berlin
Fraunhofer;Data Scientist;4.2;48000;52000;50000;EUR;yearly;Berlin
Other;Data Scientist;4;3000;3000;3000;EUR;monthly;Berlin
Alacris Theranostics;Data Scientist;1.8;57000;61000;59000;EUR;yearly;Berlin
PayPal;Data Scientist;3.7;5000;5000;5000;EUR;monthly;Berlin
FAIRmat;Data Scientist;4.5;54000;58000;56000;EUR;yearly;Berlin
IOM;Data Scientist;3.8;67000;72000;70000;EUR;yearly;Berlin
Zapp;Data Scientist;3.1;40000;44000;42000;EUR;yearly;Berlin
Startup Germany;Data Scientist;4.2;19;21;20;EUR;hourly;Berlin
Curalie;Data Scientist;3.2;79000;86000;82000;EUR;yearly;Berlin
Delivery Hero;Data Scientist;3.3;58000;62000;60000;EUR;yearly;Berlin
Potsdam Institute for Climate Impact Research;Data Scientist;4.2;3000;3000;3000;EUR;monthly;Berlin
SoftwareOne;Data Scientist;3.9;3000;3000;3000;EUR;monthly;Berlin
Magmatic Games;Data Scientist;5;77000;83000;80000;EUR;yearly;Berlin
Compado;Data Scientist;3.2;70000;76000;73000;EUR;yearly;Berlin
Free2Move;Data Scientist;2.4;53000;57000;55000;EUR;yearly;Berlin
PwC;Data Scientist;3.8;54000;58000;56000;EUR;yearly;Berlin
ZaLat Pizza;Data Scientist;3.6;38000;41000;40000;EUR;yearly;Berlin
Sparkasse;Data Scientist;3.8;49000;53000;51000;EUR;yearly;Berlin
Lightspeed;Data Scientist;3.6;58000;62000;60000;EUR;yearly;Berlin
trendence Institut;Data Scientist;3.5;68000;73000;70000;EUR;yearly;Berlin
Frequenz;Data Scientist;-0.10000000149011612;41000;44000;42000;EUR;yearly;Berlin
Takeda Pharmaceuticals;Data Scientist;3.9;77000;83000;80000;EUR;yearly;Berlin
orderbird;Data Scientist;4.2;57000;63000;60000;EUR;yearly;Berlin
Cornelsen Verlag;Data Scientist;3.6;55000;60000;58000;EUR;yearly;Berlin
Qonto;Data Scientist;4.3;68000;73000;70000;EUR;yearly;Berlin
Activision Blizzard;Data Scientist;3.7;53000;57000;55000;EUR;yearly;Berlin
Envio;Data Scientist;4.5;53000;57000;55000;EUR;yearly;Berlin
EIDU;Data Scientist;4.4;72000;78000;75000;EUR;yearly;Berlin
Boston Consulting Group;Data Scientist;4.2;73000;79000;76000;EUR;yearly;Berlin
Rubrik;Data Scientist;3.6;96000;104000;100000;EUR;yearly;Berlin
Delivery Hero;Senior Data Scientist;3.3;93000;113000;105000;EUR;yearly;Berlin
Klarna;Senior Data Scientist;2.9;70000;80000;78000;EUR;yearly;Berlin
SAP;Senior Data Scientist;4.2;75000;85000;77000;EUR;yearly;Berlin
Zalando;Senior Data Scientist;3.6;86000;118000;93000;EUR;yearly;Berlin
Delivery Hero;Data Science Manager;3.3;110000;127000;125000;EUR;yearly;Berlin
Trade Republic;Senior Data Scientist;2.6;95000;115000;95000;EUR;yearly;Berlin
SoundCloud;Senior Data Scientist;3.9;78000;91000;90000;EUR;yearly;Berlin
HelloFresh;Senior Data Scientist;3.4;72000;85000;80000;EUR;yearly;Berlin
GetYourGuide;Senior Data Scientist;3.9;82000;113000;105000;EUR;yearly;Berlin
Bayer;Senior Data Scientist;3.9;71000;104000;100000;EUR;yearly;Berlin
New Yorker;Senior Data Scientist;3;84000;106000;90000;EUR;yearly;Berlin
AUTO1 Group;Senior Data Scientist;3.1;72000;81000;73000;EUR;yearly;Berlin
DAIN Studios;Senior Data Scientist;3.9;75000;81000;78000;EUR;yearly;Berlin
TIER;Senior Data Scientist;3.3;68000;90000;85000;EUR;yearly;Berlin
OLX Group;Junior Data Scientist;3.9;60000;65000;63000;EUR;yearly;Berlin
Scorable;Junior Data Scientist;3.7;45000;45000;45000;EUR;yearly;Berlin
Delivery Hero;Associate Data Scientist;3.3;52000;61000;53000;EUR;yearly;Berlin
N26;Senior Data Scientist;3.5;74000;84000;80000;EUR;yearly;Berlin
Wayfair;Senior Data Scientist;2.9;66000;155000;73000;EUR;yearly;Berlin
SmartRecruiters;Senior Data Scientist;3.3;80000;91000;84000;EUR;yearly;Berlin
rebuy;Senior Data Scientist;4.2;80000;84000;84000;EUR;yearly;Berlin
eyeem;Senior Data Scientist;2.7;75000;780000;80000;EUR;yearly;Berlin
Deutsche Bahn;Senior Data Scientist;3.8;76000;200000;104000;EUR;yearly;Berlin
Microsoft;Senior Data Scientist;4.2;110000;160000;132000;EUR;yearly;Berlin
Remerge;Senior Data Scientist;4.4;71000;78000;78000;EUR;yearly;Berlin
Latana;Senior Data Scientist;3.8;65000;90000;70000;EUR;yearly;Berlin
Shopify;Senior Data Scientist;3.3;96000;135000;132000;EUR;yearly;Berlin
Wooga;Senior Data Scientist;4.5;80000;96000;88000;EUR;yearly;Berlin
Deutsche Kreditbank;Senior Data Scientist;3.8;67000;92000;90000;EUR;yearly;Berlin
future demand;Junior Data Scientist;3.1;48000;55000;55000;EUR;yearly;Berlin
Flix;Junior Data Scientist;4;48000;58000;48000;EUR;yearly;Berlin
AUTO1 Group;Junior Data Scientist;3.1;45000;55000;45000;EUR;yearly;Berlin
Finiata;Head of Data Science;4.4;109000;110000;110000;EUR;yearly;Berlin
Wayfair;Data Science;2.9;2000;2000;2000;EUR;monthly;Berlin
Contorion;Senior Data Scientist;4.1;88000;95000;92000;EUR;yearly;Berlin
IBM;Senior Data Scientist;4;68000;100000;84000;EUR;yearly;Berlin
Wargaming;Senior Data Scientist;4.2;68000;73000;71000;EUR;yearly;Berlin
scoutbee;Senior Data Scientist;3.9;80000;90000;85000;EUR;yearly;Berlin
Supper & Supper;Senior Data Scientist;4;80000;80000;80000;EUR;yearly;Berlin
Wolt;Senior Data Scientist;3.6;100000;140000;120000;EUR;yearly;Berlin
Revolut;Senior Data Scientist;3.9;95000;105000;100000;EUR;yearly;Berlin
BCG Digital Ventures;Senior Data Scientist;3.7;88000;130000;109000;EUR;yearly;Berlin
smava;Senior Data Scientist;3.1;85000;90000;88000;EUR;yearly;Berlin
Oviva;Senior Data Scientist;3.5;65000;70000;68000;EUR;yearly;Berlin
Enpal;Senior Data Scientist;3.1;80000;80000;80000;EUR;yearly;Berlin
Plan D;Senior Data Scientist;-0.10000000149011612;70000;70000;70000;EUR;yearly;Berlin
Zenjob;Senior Data Scientist;3.9;75000;76000;76000;EUR;yearly;Berlin
CARIAD;Senior Data Scientist;3.4;75000;147000;111000;EUR;yearly;Berlin
Adjust;Senior Data Scientist;3.6;88000;95000;92000;EUR;yearly;Berlin
Sharpist;Senior Data Scientist;3.5;80000;80000;80000;EUR;yearly;Berlin
Kayzen;Senior Data Scientist;4;74000;75000;75000;EUR;yearly;Berlin
Positive Thinking Company;Junior Data Scientist;3.6;50000;52000;51000;EUR;yearly;Berlin
SmartRecruiters;Junior Data Scientist;3.3;45000;50000;48000;EUR;yearly;Berlin
Deutsche Telekom;Junior Data Scientist;4;57000;61000;59000;EUR;yearly;Berlin
Home24;Junior Data Scientist;3.5;40000;45000;43000;EUR;yearly;Berlin
KNIME;Data Science Intern;4.2;6;15;11;EUR;hourly;Berlin
Bayer;Data Science Intern;3.9;1000;2000;1000;EUR;monthly;Berlin
Klarna;Lead Data Scientist;2.9;89000;150000;120000;EUR;yearly;Berlin
EPAM Systems;Lead Data Scientist;4;84000;100000;92000;EUR;yearly;Berlin
N26;Lead Data Scientist;3.5;100000;105000;103000;EUR;yearly;Berlin
orderbird;Lead Data Scientist;4.2;96000;96000;96000;EUR;yearly;Berlin
Wayfair;Data Scientist II;2.9;75000;90000;83000;EUR;yearly;Berlin
Automation Hero;Principal Data Scientist;3.5;85000;90000;88000;EUR;yearly;Berlin
Zalando;Data Science Manager;3.6;92000;129000;111000;EUR;yearly;Berlin
OLX Group;Data Science Manager;3.9;160000;168000;164000;EUR;yearly;Berlin
Wayfair;Data Science Manager;2.9;101000;161000;131000;EUR;yearly;Berlin
GetYourGuide;Data Science Manager;3.9;110000;140000;125000;EUR;yearly;Berlin
UP42;Data Science Engineer;4.5;55000;65000;60000;EUR;yearly;Berlin
HelloFresh;Jr. Data Scientist;3.4;4000;5000;4000;EUR;monthly;Berlin
Civey;Head of Data Science;4.7;96000;100000;98000;EUR;yearly;Berlin
50Hertz;Data Scientist Working Student;4.4;1000;1000;1000;EUR;monthly;Berlin
Dida;Data Scientist Working Student;3.9;12;13;13;EUR;hourly;Berlin
Elli – A Volkswagen Group brand;Data Science;3.4;5000;5000;5000;EUR;monthly;Berlin
Sopra Steria;Data Science;3.6;14;15;14;EUR;hourly;Berlin
ABB;Data Science;4;4000;4000;4000;EUR;monthly;Berlin
Technische Universität Berlin;Data Science;4;3000;3000;3000;EUR;monthly;Berlin
MTN Irancell;Data Science;3.8;58000;62000;60000;EUR;yearly;Berlin
IABG;Data Science;3.2;870;944;907;EUR;monthly;Berlin
Zalando;Data Science;3.6;10;10;10;EUR;hourly;Berlin
Riverty;Data Science;3.7;75000;82000;79000;EUR;yearly;Berlin
Charité;Data Science;3.8;57000;62000;60000;EUR;yearly;Berlin
My 4-Year Plan;Data Science;4.3;56000;60000;58000;EUR;yearly;Berlin
SAP;Data Science;4.2;13;13;13;EUR;hourly;Berlin
Cinedom;Data Science;2;31000;34000;33000;EUR;yearly;Berlin
Deutsche Bank;Data Science;3.8;67000;72000;69000;EUR;yearly;Berlin
Therefore;Data Science;5;91000;100000;95000;EUR;yearly;Berlin
Williams-Sonoma, Inc.;Data Science;3.3;5000;5000;5000;EUR;yearly;Berlin
Smart Host (Germany);Data Science;1;57000;63000;60000;EUR;yearly;Berlin
HelloFresh;Data Science;3.4;62000;68000;65000;EUR;yearly;Berlin
KPMG;Data Scientistst;3.7;42000;46000;44000;EUR;yearly;Berlin
Axel Springer;Data scientists;3.7;62000;67000;64000;EUR;yearly;Berlin
Centogene;Data scientists;2.9;65000;70000;68000;EUR;yearly;Berlin
Spiced;Datenwissenschaftler;3.6;58000;62000;60000;EUR;yearly;Berlin
Mercedes-Benz Group;Datenwissenschaftler;4.1;48000;52000;50000;EUR;yearly;Berlin
Dédalo;Datenwissenschaftler;1;57000;62000;60000;EUR;yearly;Berlin
softgarden e-recruiting;Datenwissenschaftler;4.3;53000;57000;55000;EUR;yearly;Berlin
Quarters Co-Living;Datenwissenschaftler;3;53000;57000;55000;EUR;yearly;Berlin
FREENOW;Datenwissenschaftler;3.7;67000;73000;70000;EUR;yearly;Berlin
Flink;Senior Data Scientist;2.9;80000;87000;83000;EUR;yearly;Berlin
Softgames;Senior Data Scientist;3.7;59000;64000;62000;EUR;yearly;Berlin
Funding Circle;Senior Data Scientist;3.7;54000;58000;56000;EUR;yearly;Berlin
Codepan;Senior Data Scientist;4.6;79000;85000;82000;EUR;yearly;Berlin
HeyJobs;Senior Data Scientist;4.1;77000;83000;80000;EUR;yearly;Berlin
Deutsches Rheuma-Forschungszentrum;Senior Data Scientist;4;52000;57000;55000;EUR;yearly;Berlin
Private TV;Senior Data Scientist;4.1;86000;93000;89000;EUR;yearly;Berlin
Talenthouse;Senior Data Scientist;2;72000;78000;75000;EUR;yearly;Berlin
Rolls-Royce;Senior Data Scientist;4;81000;89000;85000;EUR;yearly;Berlin
TeamViewer;Senior Data Scientist;3.2;53000;57000;55000;EUR;yearly;Berlin
Ada Health;Senior Data Scientist;2.9;81000;88000;85000;EUR;yearly;Berlin
Free2Move;Senior Data Scientist;2.4;75000;82000;78000;EUR;yearly;Berlin
Charité;Senior Data Scientist;3.8;63000;67000;65000;EUR;yearly;Berlin
EPAM Systems;Senior Data Scientist;4;90000;98000;94000;EUR;yearly;Berlin
Alfa Bank;Senior Data Scientist;4.6;7000;7000;7000;EUR;monthly;Berlin
Tourlane;Senior Data Scientist;3.5;77000;84000;81000;EUR;yearly;Berlin
Shift Technology;Senior Data Scientist;3.8;76000;82000;79000;EUR;yearly;Berlin
Mister Spex;Senior Data Scientist;3;6000;6000;6000;EUR;monthly;Berlin
Native Instruments;Senior Data Scientist;3.1;77000;82000;80000;EUR;yearly;Berlin
MakerVerse;Senior Data Scientist;2.6;79000;86000;83000;EUR;yearly;Berlin
Boston Consulting Group;Senior Data Scientist;4.2;132000;142000;137000;EUR;yearly;Berlin
Siemens;Senior Data Scientist;4.1;82000;89000;85000;EUR;yearly;Berlin
Axel Springer;Senior Data Scientist;3.7;68000;73000;70000;EUR;yearly;Berlin
m2hycon;Senior Data Scientist;4;67000;73000;70000;EUR;yearly;Berlin
HELLA Aglaia Mobile Vision;Senior Data Scientist;4.5;87000;94000;90000;EUR;yearly;Berlin
2Degrees Investing Initiative;Senior Data Scientist;4.2;52000;57000;55000;EUR;yearly;Berlin
BESTSECRET Group;Senior Data Scientist;4.1;88000;96000;92000;EUR;yearly;Berlin
Mesh;Senior Data Scientist;4.4;58000;62000;60000;EUR;yearly;Berlin
JOKR;Senior Data Scientist;4.1;87000;94000;91000;EUR;yearly;Berlin
Anonymous;Senior Data Scientist;3.5;86000;94000;90000;EUR;yearly;Berlin
Zentralinstitut für die kassenärztliche Versorgung;Senior Data Scientist;3.2;86000;94000;90000;EUR;yearly;Berlin
Europace;Senior Data Scientist;3.3;78000;85000;82000;EUR;yearly;Berlin
numa;Senior Data Scientist;3.7;76000;84000;80000;EUR;yearly;Berlin
TomTom;Senior Data Scientist;4;77000;83000;80000;EUR;yearly;Berlin
Acrolinx;Senior Data Scientist;4;58000;62000;60000;EUR;yearly;Berlin
Remerge;Senior Data Scientist;4.4;87000;95000;91000;EUR;yearly;Berlin
Bundesdruckerei Gruppe;Senior Data Scientist;3.5;79000;86000;82000;EUR;yearly;Berlin
Home24;Senior Data Scientist;3.5;62000;67000;65000;EUR;yearly;Berlin
SelfEmployed.com;Senior Data Scientist;4.4;75000;82000;78000;EUR;yearly;Berlin
The Stepstone Group;Senior Data Scientist;3;88000;95000;92000;EUR;yearly;Berlin
Blinkist;Senior Data Scientist;4.4;67000;73000;70000;EUR;yearly;Berlin
Teraki;Senior Data Scientist;2.5;72000;78000;75000;EUR;yearly;Berlin
Schindler;Senior Data Scientist;3.7;87000;94000;90000;EUR;yearly;Berlin
Vaayu.Tech;Senior Data Scientist;4.3;73000;80000;76000;EUR;yearly;Berlin
Thales;Senior Data Scientist;4;5000;5000;5000;EUR;monthly;Berlin
SHARE NOW;Senior Data Scientist;3.5;65000;71000;68000;EUR;yearly;Berlin
MILES Mobility;Senior Data Scientist;3.2;80000;87000;83000;EUR;yearly;Berlin
Arrival;Senior Data Scientist;3.8;86000;93000;90000;EUR;yearly;Berlin
MBition;Senior Data Scientist;3.8;74000;81000;78000;EUR;yearly;Berlin
Borg Collective;Senior Data Scientist;5;62000;68000;65000;EUR;yearly;Berlin
EY;Senior Data Scientist;3.7;47000;51000;49000;EUR;yearly;Berlin
home24 SE;Senior Data Scientist;2;73000;79000;76000;EUR;yearly;Berlin
21st Real Estate;Senior Data Scientist;3;69000;74000;72000;EUR;yearly;Berlin
Moss;Senior Data Scientist;3.8;81000;89000;85000;EUR;yearly;Berlin
ZIEGERT;Senior Data Scientist;2.7;118000;128000;123000;EUR;yearly;Berlin
Flix;Senior Data Scientist;4;81000;88000;84000;EUR;yearly;Berlin
adsquare;Senior Data Scientist;4.4;68000;73000;70000;EUR;yearly;Berlin
Deutsche Bank;Senior Data Scientist;3.8;67000;73000;70000;EUR;yearly;Berlin
Grover;Senior Data Scientist;2.9;74000;80000;77000;EUR;yearly;Berlin
Amadeus;Senior Data Scientist;4.2;86000;93000;89000;EUR;yearly;Berlin
KPMG;Senior Data Scientist;3.7;6000;6000;6000;EUR;monthly;Berlin
E.ON;Senior Data Scientist;4.1;79000;86000;83000;EUR;yearly;Berlin
Careerfoundry;Senior Data Scientist;3.8;75000;81000;78000;EUR;yearly;Berlin
GfK;Senior Data Scientist;3.6;87000;94000;90000;EUR;yearly;Berlin
Curalie;Senior Data Scientist;3.2;74000;82000;78000;EUR;yearly;Berlin
