company;job_description;rating;min_salary;max_salary;median_salary;currency;frequency;city
Fresenius Medical Care;Senior Data Scientist;3.4;76000;81000;79000;EUR;yearly;Berlin
Deutsche Telekom;Senior Data Scientist;4;97000;104000;100000;EUR;yearly;Berlin
McMakler GmbH;Senior Data Scientist;3.2;73000;79000;76000;EUR;yearly;Berlin
Harnham;Senior Data Scientist;3.4;77000;83000;80000;EUR;yearly;Berlin
Deloitte;Senior Data Scientist;3.9;96000;103000;100000;EUR;yearly;Berlin
Opinary;Senior Data Scientist;4.3;63000;68000;65000;EUR;yearly;Berlin
Ottobock;Senior Data Scientist;3.6;83000;90000;86000;EUR;yearly;Berlin
Helmholtz-Zentrum Berlin;Senior Data Scientist;4;58000;63000;60000;EUR;yearly;Berlin
Neugelb Studios;Senior Data Scientist;2.7;65000;71000;68000;EUR;yearly;Berlin
mobile.de;Senior Data Scientist;4.3;81000;88000;85000;EUR;yearly;Berlin
ImmoScout24;Senior Data Scientist;3.9;72000;79000;75000;EUR;yearly;Berlin
Transporeon;Senior Data Scientist;3.8;81000;88000;85000;EUR;yearly;Berlin
Trendyol;Senior Data Scientist;3.7;92000;100000;96000;EUR;yearly;Berlin
OLX Group;Senior Data Scientist;3.9;112000;122000;117000;EUR;yearly;Berlin
Dunbar (Germany);Senior Data Scientist;-0.10000000149011612;86000;93000;90000;EUR;yearly;Berlin
Google;Senior Data Scientist;4.3;72000;78000;75000;EUR;yearly;Berlin
Publicis Sapient;Senior Data Scientist;3.6;80000;87000;84000;EUR;yearly;Berlin
Preply;Senior Data Scientist;4.1;116000;124000;120000;EUR;yearly;Berlin
Peregrine Corporation;Senior Data Scientist;2.9;72000;78000;75000;EUR;yearly;Berlin
Technische Universität Berlin;Senior Data Scientist;4;63000;69000;66000;EUR;yearly;Berlin
F.H. Incubator;Senior Data Scientist;1;73000;78000;75000;EUR;yearly;Berlin
Haensel AMS;Senior Data Scientist;2.8;72000;79000;76000;EUR;yearly;Berlin
Mondu;Senior Data Scientist;3.7;93000;101000;97000;EUR;yearly;Berlin
Hella;Senior Data Scientist;3.9;93000;101000;97000;EUR;yearly;Berlin
Frankfurt School of Finance and Management;Senior Data Scientist;3.4;58000;63000;60000;EUR;yearly;Berlin
Sennder;Senior Data Scientist;3.5;71000;78000;75000;EUR;yearly;Berlin
upday;Senior Data Scientist;3.8;81000;88000;84000;EUR;yearly;Berlin
Amadeus;Senior Data Scientist;4.1;77000;83000;80000;EUR;yearly;Berlin
Gorillas Technologies GmbH;Senior Data Scientist;3.1;81000;88000;85000;EUR;yearly;Berlin
Parkling;Senior Data Scientist;3.5;77000;84000;80000;EUR;yearly;Berlin
Ströer SE & Co. KGaA;Senior Data Scientist;3.9;63000;68000;65000;EUR;yearly;Berlin
Makersite;Senior Data Scientist;4.4;83000;90000;86000;EUR;yearly;Berlin
SO1 - Segment of One;Senior Data Scientist;4.5;68000;73000;70000;EUR;yearly;Berlin
7Learnings;Senior Data Scientist;3.9;72000;78000;75000;EUR;yearly;Berlin
Inne;Senior Data Scientist;5;79000;87000;83000;EUR;yearly;Berlin
MSX International;Senior Data Scientist;3.5;96000;105000;100000;EUR;yearly;Berlin
Zuse Institute;Senior Data Scientist;3.9;57000;62000;60000;EUR;yearly;Berlin
SLB;Senior Data Scientist;4;94000;102000;98000;EUR;yearly;Berlin
21st Real Estate;Junior Data Scientist;3;46000;50000;48000;EUR;yearly;Berlin
Mavuno Technologies;Junior Data Scientist;4;43000;46000;45000;EUR;yearly;Berlin
Fraunhofer-Gesellschaft;Junior Data Scientist;4.1;3000;4000;3000;EUR;monthly;Berlin
Max-Planck-Gesellschaft;Junior Data Scientist;4.3;68000;74000;71000;EUR;yearly;Berlin
T-Systems;Junior Data Scientist;3.7;988;1000;1000;EUR;monthly;Berlin
7Learnings;Junior Data Scientist;3.9;48000;52000;50000;EUR;yearly;Berlin
Charité;Junior Data Scientist;3.8;12;13;13;EUR;hourly;Berlin
Targomo;Junior Data Scientist;4.3;40000;43000;42000;EUR;yearly;Berlin
DTAD Deutscher Auftragsdienst;Junior Data Scientist;3.4;43000;47000;45000;EUR;yearly;Berlin
Bayer;Junior Data Scientist;3.9;5000;5000;5000;EUR;monthly;Berlin
TeamViewer;Junior Data Scientist;3.2;50000;55000;53000;EUR;yearly;Berlin
LinkedIn;Junior Data Scientist;4;53000;57000;55000;EUR;yearly;Berlin
Alexandria University;Junior Data Scientist;3.6;58000;62000;60000;EUR;yearly;Berlin
TD Reply;Junior Data Scientist;3.8;40000;44000;42000;EUR;yearly;Berlin
Everphone;Junior Data Scientist;3.8;14;16;15;EUR;hourly;Berlin
ZAGENO;Junior Data Scientist;3.5;43000;46000;44000;EUR;yearly;Berlin
Dojo Madness;Junior Data Scientist;3.7;38000;41000;40000;EUR;yearly;Berlin
Lightspeed;Junior Data Scientist;3.6;43000;47000;45000;EUR;yearly;Berlin
Bringmeister;Junior Data Scientist;3.7;53000;58000;55000;EUR;yearly;Berlin
Freie Universität Berlin;Junior Data Scientist;4.1;38000;42000;40000;EUR;yearly;Berlin
Appel Medical;Junior Data Scientist;3.5;43000;46000;45000;EUR;yearly;Berlin
Delivery Hero;Junior Data Scientist;3.3;48000;52000;50000;EUR;yearly;Berlin
Ratepay;Junior Data Scientist;3.8;44000;47000;45000;EUR;yearly;Berlin
Google;Junior Data Scientist;4.3;36000;40000;38000;EUR;yearly;Berlin
Lidl;Junior Data Scientist;3.4;61000;65000;63000;EUR;yearly;Berlin
DHL;Junior Data Scientist;3.8;60000;65000;63000;EUR;yearly;Berlin
Yagora;Junior Data Scientist;4;47000;50000;48000;EUR;yearly;Berlin
MBition;Junior Data Scientist;3.8;49000;53000;51000;EUR;yearly;Berlin
Berliner Hochschule für Technik;Junior Data Scientist;4.1;13;14;13;EUR;hourly;Berlin
Maastricht University;Junior Data Scientist;4.2;16;18;17;EUR;hourly;Berlin
BMW Group;Junior Data Scientist;4.1;67000;73000;70000;EUR;yearly;Berlin
HelloFresh;Junior Data Scientist;3.4;40000;44000;42000;EUR;yearly;Berlin
Etil research group;Junior Data Scientist;-0.10000000149011612;2000;2000;2000;EUR;monthly;Berlin
Watergenics;Junior Data Scientist;2.3;43000;47000;45000;EUR;yearly;Berlin
SHARE NOW;Junior Data Scientist;3.5;56000;61000;58000;EUR;yearly;Berlin
MAYD: Meds At Your Doorstep;Junior Data Scientist;3.4;33000;36000;34000;EUR;yearly;Berlin
SelfEmployed.com;Junior Data Scientist;4.4;19000;21000;20000;EUR;yearly;Berlin
YUKKA Lab;Junior Data Scientist;4.6;44000;47000;45000;EUR;yearly;Berlin
VDI/VDE Innovation + Technik;Junior Data Scientist;4;51000;55000;53000;EUR;yearly;Berlin
HelloFresh;Junior Data Scientist;3.4;2000;2000;2000;EUR;monthly;Berlin
Ar­beit su­chend, ar­beit­su­chend;Junior Data Scientist;2.6;48000;52000;50000;EUR;yearly;Berlin
Picsart;Junior Data Scientist;3.1;48000;52000;50000;EUR;yearly;Berlin
Flink;Junior Data Scientist;2.9;51000;55000;53000;EUR;yearly;Berlin
Blinkist;Junior Data Scientist;4.4;47000;51000;49000;EUR;yearly;Berlin
Deichmann;Junior Data Scientist;2.9;51000;55000;53000;EUR;yearly;Berlin
Neugelb Studios;Junior Data Scientist;2.7;47000;51000;49000;EUR;yearly;Berlin
Outfittery;Junior Data Scientist;2.4;4000;4000;4000;EUR;monthly;Berlin
Lovehoney;Junior Data Scientist;2.9;15;17;16;EUR;hourly;Berlin
Actori;Junior Data Scientist;4.6;43000;47000;45000;EUR;yearly;Berlin
Movinga;Junior Data Scientist;3.4;43000;47000;45000;EUR;yearly;Berlin
circ (Germany);Junior Data Scientist;-0.10000000149011612;58000;62000;60000;EUR;yearly;Berlin
JSJ Staffing;Junior Data Scientist;3.9;5000;6000;6000;EUR;monthly;Berlin
Pair Finance;Junior Data Scientist;4.3;53000;57000;55000;EUR;yearly;Berlin
Plan D;Junior Data Scientist;-0.10000000149011612;48000;52000;50000;EUR;yearly;Berlin
Max-Delbrück-Center;Junior Data Scientist;3.7;14;16;15;EUR;hourly;Berlin
LEONI;Data Scientist Intern;3.7;24000;26000;25000;EUR;yearly;Berlin
SAP;Data Scientist Intern;4.2;58000;62000;60000;EUR;yearly;Berlin
Amazon;Data Scientist Intern;3.6;1000;1000;1000;EUR;monthly;Berlin
MBition;Data Scientist Intern;3.8;2000;2000;2000;EUR;monthly;Berlin
DATANOMIQ;Data Scientist Intern;2.9;11;13;12;EUR;hourly;Berlin
Zalando;Data Scientist Intern;3.6;2000;2000;2000;EUR;monthly;Berlin
Deutsche Bahn;Data Scientist Intern;3.8;9;9;9;EUR;hourly;Berlin
sprylab technologies;Data Scientist Intern;4.2;14;16;15;EUR;hourly;Berlin
Mercedes-Benz Group;Data Scientist Intern;4.1;2000;2000;2000;EUR;monthly;Berlin
Amazon;Data Science Intern;3.6;14000;15000;14000;EUR;monthly;Berlin
Bayer;Data Science Intern;3.9;53000;58000;55000;EUR;yearly;Berlin
McKinsey & Company;Data Science Intern;4.1;32000;35000;33000;EUR;yearly;Berlin
Delivery Hero;Data Science Intern;3.3;19000;21000;20000;EUR;yearly;Berlin
SAP;Data Science Intern;4.2;1000;1000;1000;EUR;hourly;Berlin
KptnCook;Data Science Intern;4.7;11000;13000;12000;EUR;yearly;Berlin
KPMG;Data Science Intern;3.7;956;1000;1000;EUR;monthly;Berlin
Sparrks;Data Science Intern;5;762;827;795;EUR;monthly;Berlin
PwC;Data Science Intern;3.8;53000;58000;55000;EUR;yearly;Berlin
Finiata;Data Science Intern;4.4;2000;2000;2000;EUR;monthly;Berlin
Mcon (Germany);Data Science Intern;4;13;14;14;EUR;hourly;Berlin
Finiata;Data Science Intern;4.4;2000;2000;2000;EUR;monthly;Berlin
Universität Bielefeld;Data Science Intern;4.3;12000;14000;13000;EUR;yearly;Berlin
KPMG;Data Science Intern;3.7;950;1000;993;EUR;monthly;Berlin
Liefery;Data Science Intern;3.4;966;1000;1000;EUR;monthly;Berlin
QuoData;Data Science Intern;2.8;1000;1000;1000;EUR;monthly;Berlin
Audible;Data Science Intern;3.4;1000;1000;1000;EUR;monthly;Berlin
Delivery Hero;Data Science Intern;3.3;14;16;15;EUR;hourly;Berlin
NIO;Data Science Intern;3.4;2000;2000;2000;EUR;monthly;Berlin
Forto Logistics GmbH & Co. KG;Data Science Intern;3.3;2000;2000;2000;EUR;monthly;Berlin
Technische Universität Berlin;Data Science Intern;4;950;1000;997;EUR;monthly;Berlin
Grover;Data Science Intern;2.9;2000;2000;2000;EUR;monthly;Berlin
MMMMAVEN;Data Science Intern;4.1;38000;42000;40000;EUR;yearly;Berlin
Knowunity;Data Science Intern;3.7;53000;58000;55000;EUR;yearly;Berlin
Fresenius Medical Care;Data Science Intern;3.4;9;10;10;EUR;hourly;Berlin
acs plus;Data Science Intern;4;2000;2000;2000;EUR;monthly;Berlin
Dell Technologies;Lead Data Scientist;3.8;86000;93000;90000;EUR;yearly;Berlin
OLX Group;Lead Data Scientist;3.9;102000;110000;106000;EUR;yearly;Berlin
Axel Springer;Lead Data Scientist;3.7;96000;103000;99000;EUR;yearly;Berlin
scoutbee;Lead Data Scientist;3.9;95000;104000;100000;EUR;yearly;Berlin
audibene;Lead Data Scientist;3.6;82000;89000;85000;EUR;yearly;Berlin
Trade Republic;Lead Data Scientist;2.6;116000;125000;121000;EUR;yearly;Berlin
Boston Consulting Group;Lead Data Scientist;4.2;187000;202000;195000;EUR;yearly;Berlin
Capgemini;Lead Data Scientist;3.8;58000;63000;60000;EUR;yearly;Berlin
KA Resources;Lead Data Scientist;5;102000;109000;105000;EUR;yearly;Berlin
SumUp;Lead Data Scientist;3.5;115000;125000;120000;EUR;yearly;Berlin
Targomo;Lead Data Scientist;4.3;67000;73000;70000;EUR;yearly;Berlin
Pepper;Lead Data Scientist;4.4;58000;62000;60000;EUR;yearly;Berlin
Minodes;Lead Data Scientist;3.3;52000;57000;54000;EUR;yearly;Berlin
Travelcircus;Lead Data Scientist;2.8;86000;93000;90000;EUR;yearly;Berlin
HERE Technologies;Lead Data Scientist;3.8;108000;117000;113000;EUR;yearly;Berlin
The Adept Group;Lead Data Scientist;2;82000;88000;85000;EUR;yearly;Berlin
MYTOYS GROUP;Data Analyst/Data Scientist;3.4;58000;63000;60000;EUR;yearly;Berlin
Amazon;Data Analyst/Data Scientist;3.6;19;21;20;EUR;hourly;Berlin
Lunar X;Data Analyst/Data Scientist;1;70000;76000;73000;EUR;yearly;Berlin
Deutsche Bank;Data Analyst/Data Scientist;3.8;5000;5000;5000;EUR;monthly;Berlin
KPMG;Data Analyst/Data Scientist;3.7;47000;51000;49000;EUR;yearly;Berlin
SISKON Software & Automation;Data Analyst/Data Scientist;4.8;62000;68000;65000;EUR;yearly;Berlin
Wayfair;Data Analyst/Data Scientist;2.9;13;15;14;EUR;hourly;Berlin
mybet Holding;Data Analyst/Data Scientist;2;63000;69000;66000;EUR;yearly;Berlin
SAP;Data Analyst/Data Scientist;4.2;5000;5000;5000;EUR;monthly;Berlin
ResearchGate;Data Analyst/Data Scientist;2.7;33000;36000;35000;EUR;yearly;Berlin
Zalando;Data Analyst/Data Scientist;3.6;48000;52000;50000;EUR;yearly;Berlin
HelloFresh;Data Analyst/Data Scientist;3.4;43000;47000;45000;EUR;yearly;Berlin
KPMG;Data Analyst/Data Scientist;3.7;2000;2000;2000;EUR;monthly;Berlin
Lingoda;Data Analyst/Data Scientist;3.8;54000;58000;56000;EUR;yearly;Berlin
Alcemy;Data Analyst/Data Scientist;5;51000;55000;53000;EUR;yearly;Berlin
AUTO1 Group;Data Analyst/Data Scientist;3.1;43000;47000;45000;EUR;yearly;Berlin
Sonda Delivery;Associate Data Scientist;3.7;65000;71000;68000;EUR;yearly;Berlin
IBM;Associate Data Scientist;4;63000;67000;65000;EUR;yearly;Berlin
StacksMind;Associate Data Scientist;5;16;18;17;EUR;hourly;Berlin
Tesla;Associate Data Scientist;3.5;57000;62000;59000;EUR;yearly;Berlin
Delivery Hero;Data Scientist II;3.3;84000;92000;88000;EUR;yearly;Berlin
Sage;Principal Data Scientist;3.5;160000;172000;166000;EUR;yearly;Berlin
Bayes Esports Solutions;Principal Data Scientist;3.7;135000;146000;140000;EUR;yearly;Berlin
Anaplan;Principal Data Scientist;3.3;13000;14000;13000;EUR;monthly;Berlin
Festo;Sr Data Scientist;4;5000;5000;5000;EUR;monthly;Berlin
Tourlane;Sr Data Scientist;3.5;77000;83000;80000;EUR;yearly;Berlin
FREENOW;Sr Data Scientist;3.7;82000;90000;86000;EUR;yearly;Berlin
FactoryPal;Sr Data Scientist;2.9;90000;97000;93000;EUR;yearly;Berlin
Vinted;Data Science Manager;4;28;30;29;EUR;hourly;Berlin
HelloFresh;Data Science Manager;3.4;72000;78000;75000;EUR;yearly;Berlin
Spiced;Data Science Manager;3.6;90000;97000;93000;EUR;yearly;Berlin
Careem;Data Science Manager;3.6;8000;8000;8000;EUR;monthly;Berlin
Wayfair;Data Science Analyst;2.9;66000;71000;69000;EUR;yearly;Berlin
GetYourGuide;Staff Data Scientist;3.9;116000;126000;121000;EUR;yearly;Berlin
Zapier;Staff Data Scientist;3.9;119000;131000;125000;EUR;yearly;Berlin
New Yorker;Staff Data Scientist;3;72000;77000;75000;EUR;yearly;Berlin
TIER;Staff Data Scientist;3.3;80000;87000;84000;EUR;yearly;Berlin
IBM;Data Science Consultant;4;72000;78000;75000;EUR;yearly;Berlin
Mercedes-Benz Consulting;Data Science Consultant;3.8;58000;62000;60000;EUR;yearly;Berlin
Oliver Wyman;Data Science Consultant;4.1;71000;76000;73000;EUR;yearly;Berlin
Accenture;Data Science Consultant;3.8;70000;76000;73000;EUR;yearly;Berlin
idalab;Data Science Consultant;4.9;50000;54000;52000;EUR;yearly;Berlin
Square Metrics;Data Science Engineer;4.3;53000;57000;55000;EUR;yearly;Berlin
Navkonzept;Data Science Engineer;-0.10000000149011612;52000;57000;55000;EUR;yearly;Berlin
GetYourGuide;Intern data scientist;3.9;2000;2000;2000;EUR;monthly;Berlin
Delivery Hero;Sr. Data Scientist;3.3;92000;99000;95000;EUR;yearly;Berlin
TIER;Sr. Data Scientist;3.3;59000;64000;62000;EUR;yearly;Berlin
Tourlane;Sr. Data Scientist;3.5;91000;99000;95000;EUR;yearly;Berlin
Mercedes-Benz Group;Data Scientist Internship;4.1;27000;29000;28000;EUR;yearly;Berlin
TD Reply;Jr. Data Scientist;3.8;37000;40000;38000;EUR;yearly;Berlin
NEXT Data Service;Jr. Data Scientist;3.6;52000;57000;55000;EUR;yearly;Berlin
StackFuel;Jr. Data Scientist;4.3;43000;47000;45000;EUR;yearly;Berlin
Bayer;Data Science Associate;3.9;5000;5000;5000;EUR;monthly;Berlin
N26;Data Scientist Junior;3.5;53000;57000;55000;EUR;yearly;Berlin
Salman Group;data science internship;3;2000;2000;2000;EUR;monthly;Berlin
Lindera;Research Data Scientist;3;53000;57000;55000;EUR;yearly;Berlin
Pitch;Research Data Scientist;4.6;84000;90000;87000;EUR;yearly;Berlin
Digital Science;Data Scientist Consultant;3.6;67000;73000;70000;EUR;yearly;Berlin
McKinsey & Company;Data Science Specialist;4.1;114000;125000;119000;EUR;yearly;Berlin
Delivery Hero;Manager - Data Science;3.3;131000;143000;137000;EUR;yearly;Berlin
Zalando;Data and Applied Scientist;3.6;87000;93000;90000;EUR;yearly;Berlin
OLX Group;Head of Data Science;3.9;141000;150000;145000;EUR;yearly;Berlin
peekd;Head of Data Science;4.1;101000;109000;105000;EUR;yearly;Berlin
Mika (Germany);Head of Data Science;3.2;105000;114000;109000;EUR;yearly;Berlin
Stenon;Head of Data Science;4.4;87000;94000;90000;EUR;yearly;Berlin
GetYourGuide;Head of Data Science;3.9;72000;78000;75000;EUR;yearly;Berlin
SAP;Head of Data Science;4.2;103000;111000;107000;EUR;yearly;Berlin
BCG Digital Ventures;Data Science Lead;3.7;115000;125000;120000;EUR;yearly;Berlin
StackFuel;Data Scientist Trainee;4.3;3000;3000;3000;EUR;monthly;Berlin
HelloFresh;Senior Data Scientist Manager;3.4;77000;84000;80000;EUR;yearly;Berlin
TIER;Senior Data Scientist Manager;3.3;67000;73000;70000;EUR;yearly;Berlin
Universität Bielefeld;NLP Data Scientist;4.3;46000;50000;48000;EUR;yearly;Berlin
Artsy;Director of Data Science;4;115000;124000;119000;EUR;yearly;Berlin
Bertelsmann;Data Science Trainee;3.9;69000;74000;71000;EUR;yearly;Berlin
Smartly;Director Data Science;3.3;145000;156000;151000;EUR;yearly;Berlin
Remerge;Director Data Science;4.4;110000;119000;114000;EUR;yearly;Berlin
Billie;Director Data Science;4;86000;94000;90000;EUR;yearly;Berlin
Amazon;Data Scientist Working Student;3.6;21;23;22;EUR;hourly;Berlin
HTW Berlin;Data Scientist Working Student;4.2;970;1000;1000;EUR;monthly;Berlin
BayWa r.e.;Data Scientist Working Student;4;914;981;947;EUR;monthly;Berlin
Verdane;Data Scientist Working Student;5;15;17;16;EUR;hourly;Berlin
Omni:us;Data Scientist Working Student;4.7;14;15;15;EUR;hourly;Berlin
McMakler GmbH;Data Scientist Working Student;3.2;53000;57000;55000;EUR;yearly;Berlin
Everphone;Data Scientist Working Student;3.8;14;16;15;EUR;hourly;Berlin
index Gruppe;Werkstudent Data Scientist;3.3;17;19;18;EUR;hourly;Berlin
KUGU Home;Werkstudent Data Scientist;3.7;14;16;15;EUR;hourly;Berlin
Siemens;Werkstudent Data Scientist;4.1;1000;1000;1000;EUR;monthly;Berlin
Fraunhofer-Gesellschaft;Werkstudent Data Scientist;4.1;1000;1000;1000;EUR;monthly;Berlin
delphai;Werkstudent Data Scientist;4.4;15;17;16;EUR;hourly;Berlin
Siemens;Werkstudent Data Scientist;4.1;2000;2000;2000;EUR;monthly;Berlin
Deutsche Telekom;Werkstudent Data Scientist;4;770;833;801;EUR;monthly;Berlin
orderbird;Werkstudent Data Scientist;4.2;15;17;16;EUR;hourly;Berlin
Ada Health;(Senior) Data Scientist;2.9;92000;99000;95000;EUR;yearly;Berlin
MathWorks;Data Analyst | Data Scientist | Data Engineer;4.3;4000;4000;4000;EUR;monthly;Berlin
Delivery Hero;Senior Manager Data Science;3.3;153000;166000;160000;EUR;yearly;Berlin
OLX Group;Senior Lead Data Scientist;3.9;124000;134000;129000;EUR;yearly;Berlin
